# Pass B, proposal A — bottom-up clustering of the Pass A predicament phrases.
# One row per DISTINCT phrase. key = the N2 normalisation used to join back to the readings
# (NFKD, diacritics stripped, lowercased, non-alphanumerics to space, a/an/the dropped, word
# order preserved). surface = one film's actual wording, kept so the row is readable.
# Every assignment here was made by reading the phrase. No string similarity, no vectors,
# no stemming, no Jaccard. Phrases absent from this file are "none of these" and are listed
# in pipeline/out/predicates-propA.json under unclustered.
# predicateId	axis	roles	label	key	surface
the-wronged-one-spares-the-other	violence	wronged,spared	The person entitled to the reprisal declines it	wronged spouse forgives too readily	a wronged spouse forgives too readily
the-young-are-spent-for-the-old	power	spending,spent	The young are expended for a purpose that is not theirs	elder makes young carry his past	an elder makes the young carry his past
the-young-are-spent-for-the-old	power	spending,spent	The young are expended for a purpose that is not theirs	least valued are sent to die first	the least valued are sent to die first
the-young-are-spent-for-the-old	power	spending,spent	The young are expended for a purpose that is not theirs	young are left with nothing to do	the young are left with nothing to do
the-young-are-spent-for-the-old	power	spending,spent	The young are expended for a purpose that is not theirs	young are spent for their elders politics	the young are spent for their elders' politics
those-led-turn-on-the-one-leading	power	led,leading	Those below withdraw the authority they were lending	authority is defied by someone with nothing	authority is defied by someone with nothing
those-led-turn-on-the-one-leading	power	led,leading	Those below withdraw the authority they were lending	one man argues against everyone in authority	one man argues against everyone in authority
those-led-turn-on-the-one-leading	power	led,leading	Those below withdraw the authority they were lending	one refuses to flatter those with power	one refuses to flatter those with power
those-led-turn-on-the-one-leading	power	led,leading	Those below withdraw the authority they were lending	ruled overthrow one commanding them	the ruled overthrow the one commanding them
those-led-turn-on-the-one-leading	power	led,leading	Those below withdraw the authority they were lending	someone below moves against someone above	someone below moves against someone above
those-led-turn-on-the-one-leading	power	led,leading	Those below withdraw the authority they were lending	those led turn against one leading them	those led turn against the one leading them
union-forbidden-by-elders	kin	forbidding,forbidden	Elders forbid or break the union the young want	father keeps his daughter from other men	a father keeps his daughter from other men
union-forbidden-by-elders	kin	forbidding,forbidden	Elders forbid or break the union the young want	guardian forbids young one lover	a guardian forbids the young one a lover
union-forbidden-by-elders	kin	forbidding,forbidden	Elders forbid or break the union the young want	two lovers are refused permission to marry	two lovers are refused permission to marry
union-forbidden-by-elders	kin	forbidding,forbidden	Elders forbid or break the union the young want	elders forbid marriage	elders forbid a marriage
union-forbidden-by-elders	kin	forbidding,forbidden	Elders forbid or break the union the young want	elders keep two lovers apart by deception	elders keep two lovers apart by deception
union-forbidden-by-elders	kin	forbidding,forbidden	Elders forbid or break the union the young want	loyalty to elder outweighs love	loyalty to an elder outweighs a love
union-forbidden-by-elders	kin	forbidding,forbidden	Elders forbid or break the union the young want	one person forbids another to love	one person forbids another to love
union-forbidden-by-elders	kin	forbidding,forbidden	Elders forbid or break the union the young want	parent objects to child s chosen partner	a parent objects to a child's chosen partner
union-forbidden-by-elders	kin	forbidding,forbidden	Elders forbid or break the union the young want	parent s hostility ends child s romance	a parent's hostility ends a child's romance
union-forbidden-by-elders	kin	forbidding,forbidden	Elders forbid or break the union the young want	two families forbid marriage their children want	two families forbid the marriage their children want
union-forbidden-by-elders	kin	forbidding,forbidden	Elders forbid or break the union the young want	vow to community outweighs child	a vow to the community outweighs a child
used-then-discarded	power	using,used	A person is kept exactly as long as they are useful	someone is discarded once no longer useful	someone is discarded once no longer useful
used-then-discarded	power	using,used	A person is kept exactly as long as they are useful	backer abandons one he raised up	a backer abandons the one he raised up
used-then-discarded	power	using,used	A person is kept exactly as long as they are useful	helper is left behind after being used	a helper is left behind after being used
used-then-discarded	power	using,used	A person is kept exactly as long as they are useful	institution discards one who served it	an institution discards the one who served it
used-then-discarded	power	using,used	A person is kept exactly as long as they are useful	loyalty is withdrawn after promotion is denied	loyalty is withdrawn after a promotion is denied
used-then-discarded	power	using,used	A person is kept exactly as long as they are useful	man is used without being told why	a man is used without being told why
used-then-discarded	power	using,used	A person is kept exactly as long as they are useful	person becomes inconvenience to be removed	a person becomes an inconvenience to be removed
used-then-discarded	power	using,used	A person is kept exactly as long as they are useful	someone is wanted only for being useful	someone is wanted only for being useful
used-then-discarded	power	using,used	A person is kept exactly as long as they are useful	institution disowns man it sent	an institution disowns the man it sent
used-then-discarded	power	using,used	A person is kept exactly as long as they are useful	leader saves himself abandoning his followers	a leader saves himself abandoning his followers
used-then-discarded	power	using,used	A person is kept exactly as long as they are useful	lifetime of service ends in dismissal	a lifetime of service ends in dismissal
